X,CH1,Start,Increment
1258,8.06E-02,0.000002516,8.06E-02
1259,5.81E-02,0.000002518,5.81E-02
1260,5.81E-02,0.00000252,5.81E-02
1261,5.38E-02,0.000002522,5.38E-02
1262,6.88E-02,0.000002524,6.88E-02
1263,5.81E-02,0.000002526,5.81E-02
1264,7.56E-02,0.000002528,7.56E-02
1265,6.88E-02,0.00000253,6.88E-02
1266,7.56E-02,0.000002532,7.56E-02
1267,6.75E-02,0.000002534,6.75E-02
1268,6.63E-02,0.000002536,6.63E-02
1269,5.13E-02,0.000002538,5.13E-02
1270,5.69E-02,0.00000254,5.69E-02
1271,5.00E-02,0.000002542,5.00E-02
1272,5.75E-02,0.000002544,5.75E-02
1273,5.56E-02,0.000002546,5.56E-02
1274,5.63E-02,0.000002548,5.63E-02
1275,5.25E-02,0.00000255,5.25E-02
1276,6.63E-02,0.000002552,6.63E-02
1277,5.38E-02,0.000002554,5.38E-02
1278,7.56E-02,0.000002556,7.56E-02
1279,6.69E-02,0.000002558,6.69E-02
1280,7.25E-02,0.00000256,7.25E-02
1281,5.50E-02,0.000002562,5.50E-02
1282,5.69E-02,0.000002564,5.69E-02
1283,5.38E-02,0.000002566,5.38E-02
1284,6.19E-02,0.000002568,6.19E-02
1285,5.75E-02,0.00000257,5.75E-02
1286,6.44E-02,0.000002572,6.44E-02
1287,5.94E-02,0.000002574,5.94E-02
1288,7.44E-02,0.000002576,7.44E-02
1289,6.50E-02,0.000002578,6.50E-02
1290,7.63E-02,0.00000258,7.63E-02
1291,7.44E-02,0.000002582,7.44E-02
1292,7.69E-02,0.000002584,7.69E-02
1293,7.44E-02,0.000002586,7.44E-02
1294,7.56E-02,0.000002588,7.56E-02
1295,6.13E-02,0.00000259,6.13E-02
1296,5.94E-02,0.000002592,5.94E-02
1297,4.50E-02,0.000002594,4.50E-02
1298,4.81E-02,0.000002596,4.81E-02
1299,4.44E-02,0.000002598,4.44E-02
1300,5.31E-02,0.0000026,5.31E-02
1301,4.88E-02,0.000002602,4.88E-02
1302,5.44E-02,0.000002604,5.44E-02
1303,5.00E-02,0.000002606,5.00E-02
1304,7.25E-02,0.000002608,7.25E-02
1305,5.56E-02,0.00000261,5.56E-02
1306,7.25E-02,0.000002612,7.25E-02
1307,6.81E-02,0.000002614,6.81E-02
1308,6.81E-02,0.000002616,6.81E-02
1309,6.31E-02,0.000002618,6.31E-02
1310,7.31E-02,0.00000262,7.31E-02
1311,6.44E-02,0.000002622,6.44E-02
1312,7.19E-02,0.000002624,7.19E-02
1313,6.44E-02,0.000002626,6.44E-02
1314,6.38E-02,0.000002628,6.38E-02
1315,5.81E-02,0.00000263,5.81E-02
1316,6.25E-02,0.000002632,6.25E-02
1317,5.94E-02,0.000002634,5.94E-02
1318,6.19E-02,0.000002636,6.19E-02
1319,5.75E-02,0.000002638,5.75E-02
1320,6.63E-02,0.00000264,6.63E-02
1321,5.56E-02,0.000002642,5.56E-02
1322,7.13E-02,0.000002644,7.13E-02
1323,6.75E-02,0.000002646,6.75E-02
1324,6.94E-02,0.000002648,6.94E-02
1325,6.25E-02,0.00000265,6.25E-02
1326,6.25E-02,0.000002652,6.25E-02
1327,5.31E-02,0.000002654,5.31E-02
1328,5.19E-02,0.000002656,5.19E-02
1329,4.69E-02,0.000002658,4.69E-02
1330,5.13E-02,0.00000266,5.13E-02
1331,4.63E-02,0.000002662,4.63E-02
1332,5.06E-02,0.000002664,5.06E-02
1333,4.38E-02,0.000002666,4.38E-02
1334,4.56E-02,0.000002668,4.56E-02
1335,4.25E-02,0.00000267,4.25E-02
1336,5.44E-02,0.000002672,5.44E-02
1337,4.63E-02,0.000002674,4.63E-02
1338,6.13E-02,0.000002676,6.13E-02
1339,5.31E-02,0.000002678,5.31E-02
1340,7.25E-02,0.00000268,7.25E-02
1341,6.19E-02,0.000002682,6.19E-02
1342,7.25E-02,0.000002684,7.25E-02
1343,6.50E-02,0.000002686,6.50E-02
1344,6.56E-02,0.000002688,6.56E-02
1345,6.19E-02,0.00000269,6.19E-02
1346,6.63E-02,0.000002692,6.63E-02
1347,6.31E-02,0.000002694,6.31E-02
1348,6.31E-02,0.000002696,6.31E-02
1349,6.00E-02,0.000002698,6.00E-02
1350,6.06E-02,0.0000027,6.06E-02
1351,5.25E-02,0.000002702,5.25E-02
1352,6.31E-02,0.000002704,6.31E-02
1353,5.31E-02,0.000002706,5.31E-02
1354,7.06E-02,0.000002708,7.06E-02
1355,6.38E-02,0.00000271,6.38E-02
1356,7.00E-02,0.000002712,7.00E-02
1357,5.63E-02,0.000002714,5.63E-02
1358,5.44E-02,0.000002716,5.44E-02
1359,4.50E-02,0.000002718,4.50E-02
1360,6.44E-02,0.00000272,6.44E-02
1361,4.63E-02,0.000002722,4.63E-02
1362,7.25E-02,0.000002724,7.25E-02
1363,6.44E-02,0.000002726,6.44E-02
1364,7.13E-02,0.000002728,7.13E-02
1365,6.63E-02,0.00000273,6.63E-02
1366,6.69E-02,0.000002732,6.69E-02
1367,6.13E-02,0.000002734,6.13E-02
1368,6.69E-02,0.000002736,6.69E-02
1369,6.13E-02,0.000002738,6.13E-02
1370,7.25E-02,0.00000274,7.25E-02
1371,6.69E-02,0.000002742,6.69E-02
1372,7.19E-02,0.000002744,7.19E-02
1373,6.44E-02,0.000002746,6.44E-02
1374,6.63E-02,0.000002748,6.63E-02
1375,6.31E-02,0.00000275,6.31E-02
1376,7.25E-02,0.000002752,7.25E-02
1377,6.50E-02,0.000002754,6.50E-02
1378,7.63E-02,0.000002756,7.63E-02
1379,6.81E-02,0.000002758,6.81E-02
1380,6.63E-02,0.00000276,6.63E-02
1381,5.44E-02,0.000002762,5.44E-02
1382,5.75E-02,0.000002764,5.75E-02
1383,5.44E-02,0.000002766,5.44E-02
1384,5.81E-02,0.000002768,5.81E-02
1385,5.00E-02,0.00000277,5.00E-02
1386,5.00E-02,0.000002772,5.00E-02
1387,4.69E-02,0.000002774,4.69E-02
1388,6.31E-02,0.000002776,6.31E-02
1389,5.06E-02,0.000002778,5.06E-02
1390,7.31E-02,0.00000278,7.31E-02
1391,6.38E-02,0.000002782,6.38E-02
1392,7.38E-02,0.000002784,7.38E-02
1393,6.88E-02,0.000002786,6.88E-02
1394,6.75E-02,0.000002788,6.75E-02
1395,5.06E-02,0.00000279,5.06E-02
1396,5.19E-02,0.000002792,5.19E-02
1397,4.81E-02,0.000002794,4.81E-02
1398,6.00E-02,0.000002796,6.00E-02
1399,5.31E-02,0.000002798,5.31E-02
